Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,property_price_(per_month)
Apartment,Pretoria,Mooikloof,2,2,2,12500
Town-house,Pretoria,"The Hills Game Reserve Estate",3,3,2,26000
House,Pretoria,"Waterkloof Ridge",6,7,10,65000
Apartment,Pretoria,"Olympus AH",2,2,1,9900
Apartment,Pretoria,Hatfield,1,1,1,7000
House,Pretoria,"Woodhill Golf Estate",4,5,6,65000
Town-house,Pretoria,Wapadrand,2,1,1,25000
House,Pretoria,"Waterkloof Ridge",6,6,6,90000
Town-house,Pretoria,"Waterkloof Park",3,2,2,21500
Apartment,Pretoria,Clydesdale,1,1,1,4800
House,Pretoria,"Woodhill Golf Estate",6,8,8,85000
Apartment,Pretoria,Rietfontein,1,1,1,5900
Apartment,Pretoria,Arcadia,1,1,2,6990
Apartment,Pretoria,Brooklyn,1,1,1,9500
Apartment,Pretoria,Waterkloof,1,2,1,11990
Town-house,Pretoria,"Waterkloof Ridge",3,3,2,40000
Town-house,Pretoria,"Menlo Park",2,4,2,28000
House,Pretoria,"Monument Park",3,1,6,35000
Town-house,Pretoria,Wapadrand,2,5,2,25000
House,Pretoria,"Woodhill Golf Estate",4,1,6,65000
Apartment,Pretoria,Brooklyn,1,1,10,10000
Apartment,Pretoria,Brooklyn,1,3,1,12500
Apartment,Pretoria,"Nieuw Muckleneuk",3,1,1,20500
Apartment,Pretoria,Moregloed,2,1,1,7755
House,Pretoria,Brooklyn,10,8,8,5900
Apartment,Pretoria,"Menlo Park",2,2,2,22000
Apartment,Pretoria,"Pretoria North",2,1,1,6500
Apartment,Pretoria,Waterkloof,1,1,1,11990
Town-house,Pretoria,"Menlo Park",2,2,2,14500
House,Pretoria,Brooklyn,3,3,10,26000
Apartment,Pretoria,Hazeldean,3,2,1,9500
Apartment,Pretoria,"Pretoria North",2,1,1,5500
Town-house,Pretoria,Equestria,3,2,4,15650
Apartment,Pretoria,Hatfield,1,1,1,6250
Apartment,Pretoria,Brooklyn,2,2,1,15995
Apartment,Pretoria,Muckleneuk,3,1,1,9040
Apartment,Pretoria,Muckleneuk,3,1,1,9040
Apartment,Pretoria,Brooklyn,2,2,1,12000
Apartment,Pretoria,Waterkloof,1,1,2,15990
Apartment,Pretoria,Waterkloof,3,3,1,20800
Apartment,Pretoria,Menlyn,1,1,1,18900
Apartment,Pretoria,"Pretoria Central",2,2,1,5000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,13000
Apartment,Pretoria,"Faerie Glen",2,2,2,12750
Apartment,Pretoria,"Mooikloof Glen",3,2,2,11500
House,Pretoria,"Waterkloof Ridge",4,4,6,58000
House,Pretoria,Groenkloof,4,4,3,26000
House,Pretoria,"Six Fountains Residential Estate",3,3,4,34000
Town-house,Pretoria,Brooklyn,1,1,2,12500
Apartment,Pretoria,Rietfontein,1,1,1,5500
Apartment,Pretoria,Claremont,2,2,1,6050
Apartment,Pretoria,"Andeon AH",2,1,1,8200
Town-house,Pretoria,"Mooikloof Ridge",3,2,4,13000
Apartment,Pretoria,Mooikloof,1,1,1,6700
Apartment,Pretoria,"Pretoria North",1,1,1,4605
Apartment,Pretoria,Waverley,2,1,1,6250
Apartment,Pretoria,Lynnwood,4,1,1,9200
House,Pretoria,Groenkloof,3,2,2,25000
House,Pretoria,"Waterkloof Ridge",4,3,4,30000
House,Pretoria,"Woodhill Golf Estate",1,5,6,65000
Apartment,Pretoria,Hatfield,1,1,1,5940
Apartment,Pretoria,Muckleneuk,1,1,2,3400
Town-house,Pretoria,Brooklyn,2,1,1,12500
Apartment,Pretoria,Arcadia,2,1,1,6200
Apartment,Pretoria,Menlyn,1,1,1,13900
Apartment,Pretoria,"Faerie Glen",2,1,1,7900
Apartment,Pretoria,Hatfield,2,1,1,9300
Apartment,Pretoria,Sunnyside,1,1,2,3303
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,10000
House,Pretoria,"Proclamation Hill",1,2,1,7500
House,Pretoria,Rynoue,2,1,2,5700
Apartment,Pretoria,Brooklyn,2,2,1,16500
Apartment,Pretoria,Rietvalleirand,2,2,2,13900
Apartment,Pretoria,Hatfield,4,2,4,13000
House,Pretoria,"Woodhill Golf Estate",2,4,1,50000
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,17900
House,Pretoria,Rynoue,2,1,2,5700
Apartment,Pretoria,Arcadia,3,1,4,6050
Apartment,Pretoria,Mooikloof,3,2,1,11500
House,Pretoria,"Willow Acres",1,3,2,28000
Apartment,Pretoria,"Faerie Glen",2,1,2,8600
Apartment,Pretoria,Lynnwood,3,2,2,15500
Apartment,Pretoria,"Mooikloof Heights",3,2,1,16500
Town-house,Pretoria,"Faerie Glen",2,1,1,7690
Apartment,Pretoria,Hatfield,2,1,1,7200
Town-house,Pretoria,Waterkloof,3,2,2,27000
Apartment,Pretoria,"Pretoria Central",2,1,1,6400
House,Pretoria,Brooklyn,1,3,3,6750
Apartment,Pretoria,Waterkloof,1,1,1,8990
Apartment,Pretoria,"Montana Park",2,1,1,6000
Apartment,Pretoria,Mooikloof,1,1,2,7700
Apartment,Pretoria,Montana,2,2,2,10200
Apartment,Pretoria,Newlands,1,1,3,6600
Apartment,Pretoria,"Boardwalk Villas",2,2,3,15000
House,Pretoria,"Menlo Park",5,4,1,37000
Town-house,Pretoria,"Olympus AH",2,2,2,15450
House,Pretoria,Sinoville,2,1,2,9500
House,Pretoria,"Silver Lakes",4,3,4,55000
House,Pretoria,"Waterkloof Ridge",4,2,1,24500
House,Pretoria,Brooklyn,1,3,3,7300
Apartment,Pretoria,"Menlo Park",2,2,2,25000
House,Pretoria,"Bougainvillea Estate",3,2,3,23500
House,Pretoria,"Woodhill Golf Estate",5,4,3,60000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,8000
Apartment,Pretoria,Sinoville,2,2,5,10500
Apartment,Pretoria,Mooikloof,1,1,1,7500
House,Pretoria,"Menlo Park",3,1,2,16000
Apartment,Pretoria,Sinoville,2,2,1,10500
House,Pretoria,Groenkloof,4,3,2,26000
Apartment,Pretoria,Montana,2,2,5,10600
House,Pretoria,Doornpoort,3,2,1,4000
House,Pretoria,"Zambezi Country Estate",6,3,2,33500
Apartment,Pretoria,"Lynnwood Ridge",1,1,1,8200
Town-house,Pretoria,Equestria,3,2,1,14450
Town-house,Pretoria,"Olympus AH",2,1,1,7150
House,Pretoria,Muckleneuk,3,1,2,17000
Apartment,Pretoria,"Pretoria West",1,2,1,3920
Apartment,Pretoria,Montana,1,1,1,5000
Apartment,Pretoria,"Mooikloof Glen",2,2,2,9500
Apartment,Pretoria,Montana,2,1,1,9650
Apartment,Pretoria,"Paramount Estate",2,2,1,8800
House,Pretoria,"Waterkloof Ridge",5,5,14,55000
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,3,17000
Apartment,Pretoria,Arcadia,2,1,2,5820
House,Pretoria,"Willow Park Manor",3,3,2,20000
House,Pretoria,Sunnyside,4,1,1,12000
Apartment,Pretoria,Clydesdale,1,1,4,10000
House,Pretoria,"The Wilds",3,2,1,30000
Apartment,Pretoria,Menlyn,3,2,1,35000
Apartment,Pretoria,Waterkloof,1,1,1,15990
Apartment,Pretoria,Waterkloof,1,1,2,15990
House,Pretoria,Waterkloof,3,2,1,30000
Town-house,Pretoria,"Olympus Ridge",2,2,1,12700
Apartment,Pretoria,Sunnyside,2,1,1,3053
Apartment,Pretoria,Hazeldean,1,2,4,8800
Apartment,Pretoria,Sinoville,2,2,1,10200
Apartment,Pretoria,Annlin,2,1,2,7900
House,Pretoria,Waterkloof,4,3,1,50000
House,Pretoria,Dorandia,3,2,1,11000
Apartment,Pretoria,Montana,2,2,2,8400
Apartment,Pretoria,Riviera,1,2,1,4300
Apartment,Pretoria,Waterkloof,2,1,1,15000
House,Pretoria,Hillcrest,2,2,1,5000
Apartment,Pretoria,"East Lynne",2,1,1,5800
House,Pretoria,"Pretoria North",5,2,3,14690
Apartment,Pretoria,"Silver Lakes Golf Estate",2,3,1,23000
House,Pretoria,"Woodhill Golf Estate",4,1,1,70000
Apartment,Pretoria,"Pretoria Central",1,2,2,4550
Apartment,Pretoria,Hatfield,2,1,1,10950
Apartment,Pretoria,Hatfield,2,3,1,8000
Apartment,Pretoria,"Menlo Park",2,1,2,14995
House,Pretoria,Brooklyn,1,1,1,14000
Apartment,Pretoria,Hatfield,2,1,2,9000
House,Pretoria,"Willow Acres",3,3,2,25000
Apartment,Pretoria,Brooklyn,2,2,2,13000
Apartment,Pretoria,"Pretoria Central",1,1,2,5500
Apartment,Pretoria,Hatfield,2,1,2,9000
Town-house,Pretoria,"Olympus AH",2,2,2,16950
House,Pretoria,Waterkloof,3,2,3,45000
Apartment,Pretoria,"Lynnwood Glen",2,2,2,12750
Apartment,Pretoria,"Greencreek Lifestyle Estate",1,1,1,5900
Apartment,Pretoria,Rietfontein,3,2,2,9200
Apartment,Pretoria,"Paramount Estate",2,2,2,8800
House,Pretoria,"Monument Park",2,2,4,18000
Apartment,Pretoria,"Baileys Muckleneuk",1,1,1,6600
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,2,17000
House,Pretoria,"Waterkloof Ridge",5,4,10,82500
Apartment,Pretoria,Brooklyn,1,1,1,12500
House,Pretoria,Queenswood,3,2,1,19340
Apartment,Pretoria,"Country View Estate",2,2,2,9500
Town-house,Pretoria,Lynnwood,3,2,2,18000
Town-house,Pretoria,"Boardwalk Villas",3,2,2,20000
Town-house,Pretoria,"Boardwalk Villas",3,2,2,20000
Town-house,Pretoria,"Boardwalk Villas",3,2,2,20000
House,Pretoria,"Waterkloof Ridge",5,5,7,75000
House,Pretoria,Muckleneuk,4,3,1,4500
House,Pretoria,Hatfield,2,1,2,10000
Town-house,Pretoria,"Oukraal Estate",3,2,2,11000
Apartment,Pretoria,Hatfield,3,1,2,3700
Town-house,Pretoria,Equestria,2,2,1,13800
Apartment,Pretoria,Montana,2,1,1,12500
Apartment,Pretoria,Arcadia,2,1,3,6000
Apartment,Pretoria,Paradiso,1,1,1,7000
House,Pretoria,"Silver Lakes Golf Estate",4,4,1,46000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,11000
Apartment,Pretoria,Sunnyside,1,1,2,2300
Apartment,Pretoria,Montana,2,1,1,12500
Apartment,Pretoria,"The Hills Game Reserve Estate",1,2,9,8500
Town-house,Pretoria,"Olympus AH",3,1,1,22000
Apartment,Pretoria,"Nieuw Muckleneuk",1,3,2,13500
Apartment,Pretoria,Gezina,2,1,2,7100
Apartment,Pretoria,Gezina,1,1,1,2500
Apartment,Pretoria,Brooklyn,2,2,1,12000
Town-house,Pretoria,"Zwavelpoort AH",2,2,3,12100
Apartment,Pretoria,"Andeon AH",2,1,1,6950
Apartment,Pretoria,Queenswood,1,1,3,4750
Apartment,Pretoria,Hatfield,1,1,2,6800
Apartment,Pretoria,Brooklyn,4,4,6,13000
House,Pretoria,"Silver Lakes Golf Estate",2,1,2,50000
Apartment,Pretoria,"Olympus AH",2,1,2,9900
Town-house,Pretoria,Waverley,2,1,3,9500
Town-house,Pretoria,Andeon,2,1,1,7400
Apartment,Pretoria,Montana,6,7,1,8300
House,Pretoria,"Waterkloof Ridge",3,2,2,90000
Apartment,Pretoria,"Pretoria Central",1,1,1,4350
Apartment,Pretoria,Arcadia,1,1,3,3300
House,Pretoria,Muckleneuk,3,2,4,40000
House,Pretoria,Equestria,3,3,2,29000
Apartment,Pretoria,Brooklyn,2,2,1,18000
Town-house,Pretoria,"Pretoria North",2,2,1,7200
Apartment,Pretoria,Hatfield,1,1,1,8000
Apartment,Pretoria,Erasmusrand,1,1,2,5500
Apartment,Pretoria,"Montana Tuine",3,2,2,13250
Town-house,Pretoria,"The Wilds",3,2,2,20000
House,Pretoria,Sinoville,4,4,2,15500
House,Pretoria,"Pretoria North",4,2,1,14495
Apartment,Pretoria,Brooklyn,2,2,5,14000
House,Pretoria,Rietondale,4,3,2,21000
Apartment,Pretoria,Lynnwood,2,2,1,15000
Town-house,Pretoria,"Pretoria North",2,2,2,7200
House,Pretoria,Kirkney,2,1,1,6000
Apartment,Pretoria,Hatfield,1,1,1,4500
Town-house,Pretoria,"The Wilds",2,2,6,14500
Apartment,Pretoria,"Pretoria Central",1,1,1,4570
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,12000
House,Pretoria,"Woodhill Golf Estate",5,6,3,53000
Apartment,Pretoria,"West Park",1,1,1,6250
House,Pretoria,Queenswood,2,1,2,10000
Apartment,Pretoria,"Moreleta Park",3,2,2,18000
Town-house,Pretoria,Sterrewag,3,2,8,20000
House,Pretoria,Nellmapius,4,2,1,10000
Apartment,Pretoria,Sunnyside,6,1,1,4500
House,Pretoria,"Waterkloof Ridge",1,7,1,90000
Apartment,Pretoria,Lynnwood,2,1,1,6000
Apartment,Pretoria,Hazeldean,2,2,1,8800
Apartment,Pretoria,Hazeldean,2,2,4,8800
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,1,12000
Apartment,Pretoria,Sunnyside,3,1,1,3800
Apartment,Pretoria,"Woodhill Golf Estate",2,1,1,24000
Apartment,Pretoria,Hatfield,1,1,1,6400
House,Pretoria,Wapadrand,3,3,4,31000
Apartment,Pretoria,Waterkloof,3,2,2,30000
Apartment,Pretoria,Montana,2,2,3,10200
Apartment,Pretoria,Waterkloof,3,2,2,23500
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,23000
Apartment,Pretoria,Pretoriuspark,2,1,1,8300
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,2,13800
House,Pretoria,"Faerie Glen",1,1,6,7500
Apartment,Pretoria,Brooklyn,2,2,1,11000
House,Pretoria,"Willow Acres Ext 10",3,2,2,25000
Apartment,Pretoria,Hatfield,1,1,1,9300
Apartment,Pretoria,Brooklyn,2,2,1,19500
Apartment,Pretoria,Wapadrand,1,1,1,6850
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,18000
Apartment,Pretoria,Hazeldean,3,2,3,9500
Apartment,Pretoria,Hazeldean,3,2,2,9500
House,Pretoria,Muckleneuk,4,3,8,35000
Apartment,Pretoria,Brooklyn,2,2,1,19500
Apartment,Pretoria,Colbyn,1,1,1,7200
Apartment,Pretoria,Sunnyside,2,2,2,4980
Apartment,Pretoria,"Six Fountains",2,2,1,15500
Apartment,Pretoria,Hazeldean,3,2,2,9500
House,Pretoria,"Willow Park Manor",3,3,2,14000
House,Pretoria,"Faerie Glen",1,1,1,28500
Apartment,Pretoria,"Pretoria Central",4,4,3,4160
House,Pretoria,Waterkloof,1,1,1,45000
House,Pretoria,"Willow Park Manor",2,2,2,5200
Apartment,Pretoria,Montana,3,3,4,8250
Town-house,Pretoria,"Olympus AH",3,3,4,22000
Town-house,Pretoria,"Olympus AH",1,1,1,22000
Apartment,Pretoria,Hatfield,2,2,1,4200
Apartment,Pretoria,Hazeldean,1,1,1,9500
Apartment,Pretoria,Hatfield,2,1,1,4200
Town-house,Pretoria,"The Wilds",1,1,1,13000
Apartment,Pretoria,Colbyn,2,2,2,8500
Apartment,Pretoria,Menlyn,3,2,1,28000
Apartment,Pretoria,Sunnyside,1,1,1,3300
Apartment,Pretoria,Silverton,2,1,2,3900
Town-house,Pretoria,Brooklyn,1,2,1,12750
Apartment,Pretoria,"Pretoria Central",2,1,1,3070
Apartment,Pretoria,Mooikloof,2,2,2,10000
Apartment,Pretoria,"Alphen Park",2,2,1,27500
Apartment,Pretoria,Hatfield,2,1,4,8000
Apartment,Pretoria,Hatfield,5,2,1,10500
House,Pretoria,"Waterkloof Heights",1,5,2,99000
Apartment,Pretoria,Brooklyn,3,1,2,12500
Town-house,Pretoria,Bronberg,4,3,2,22000
Apartment,Pretoria,"Nieuw Muckleneuk",5,4,3,4500
House,Pretoria,"Silver Lakes Golf Estate",2,5,1,75000
House,Pretoria,"Woodhill Golf Estate",1,1,1,53000
Apartment,Pretoria,Sinoville,2,1,1,8500
Apartment,Pretoria,Sunnyside,2,2,1,4400
Apartment,Pretoria,"Silver Lakes Golf Estate",3,2,2,24000
House,Pretoria,Danville,5,2,1,7500
Apartment,Pretoria,Mooikloof,1,4,1,11500
Apartment,Pretoria,Muckleneuk,1,2,1,5500
Apartment,Pretoria,Hatfield,2,1,1,3950
Town-house,Pretoria,"Boardwalk Manor",3,3,2,29500
Apartment,Pretoria,Hatfield,2,2,1,9000
Apartment,Pretoria,Hatfield,2,1,3,9700
House,Pretoria,Annlin,3,1,2,10800
Apartment,Pretoria,Waterkloof,1,1,2,30000
House,Pretoria,"Pretoria North",3,2,4,18990
House,Pretoria,"Waterkloof Ridge",4,5,2,70000
Town-house,Pretoria,"Olympus AH",3,3,4,19000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,1,2,18500
Town-house,Pretoria,"Olympus AH",3,3,3,21000
Apartment,Pretoria,"Menlo Park",2,3,2,15000
Town-house,Pretoria,"Olympus AH",3,3,2,22000
Apartment,Pretoria,Menlyn,2,2,2,45000
Apartment,Pretoria,Lynnwood,2,2,1,14000
House,Pretoria,"Mamelodi East",3,2,1,4500
Town-house,Pretoria,"Montana Tuine",3,2,1,15000
House,Pretoria,"Woodhill Golf Estate",4,4,4,65000
House,Pretoria,Annlin,3,1,4,11000
House,Pretoria,"Menlo Park",4,3,4,18500
House,Pretoria,Brooklyn,1,1,1,7500
House,Pretoria,"Waterkloof Ridge",5,5,3,75000
Town-house,Pretoria,"The Wilds",2,2,2,15500
Apartment,Pretoria,Sunnyside,1,1,1,4560
Apartment,Pretoria,"Montana Park",2,1,1,8500
Apartment,Pretoria,"Capital Park",1,1,1,3940
Apartment,Pretoria,"Pretoria North",2,1,3,5700
House,Pretoria,Newlands,4,3,4,22790
House,Pretoria,"Waterkloof Ridge",6,7,1,90000
Apartment,Pretoria,Hatfield,1,1,2,4100
Apartment,Pretoria,Gezina,1,1,2,4300
Apartment,Pretoria,Hatfield,1,1,1,4100
Apartment,Pretoria,"Mooikloof Glen",3,2,4,12000
Apartment,Pretoria,Erasmuskloof,2,1,1,9500
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,1,12000
Apartment,Pretoria,Arcadia,2,1,2,6300
Town-house,Pretoria,"Pretoria North",2,1,1,6200
Apartment,Pretoria,Colbyn,1,1,1,8200
House,Pretoria,Lydiana,1,1,1,5750
Apartment,Pretoria,"Pretoria West",1,1,1,6250
Apartment,Pretoria,"Willow Park Manor",2,2,1,10500
Apartment,Pretoria,Brooklyn,1,1,2,4950
Apartment,Pretoria,"Menlo Park",3,3,2,18995
Apartment,Pretoria,Arcadia,2,1,1,6300
Apartment,Pretoria,"East Lynne",2,1,2,5500
Apartment,Pretoria,Hatfield,3,1,1,3950
Apartment,Pretoria,Tileba,2,1,2,4945
Apartment,Pretoria,Hatfield,1,1,1,4400
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,9,10500
House,Pretoria,"Waterkloof Heights",1,1,1,13995
House,Pretoria,"Waterkloof Heights",5,6,1,95000
Apartment,Pretoria,Waterkloof,1,1,1,10990
House,Pretoria,"Waterkloof Heights",5,4,2,40000
Apartment,Pretoria,"Faerie Glen",2,2,1,10500
House,Pretoria,Lynnwood,1,1,1,6800
Apartment,Pretoria,Queenswood,2,1,2,4750
Apartment,Pretoria,"Willow Park Manor",2,2,1,10500
Apartment,Pretoria,Waverley,2,1,1,7300
Apartment,Pretoria,"Faerie Glen",3,2,2,10500
House,Pretoria,"Glenway Estate",3,2,4,8500
House,Pretoria,"Waterkloof Ridge",2,2,2,27000
Apartment,Pretoria,Lynnwood,1,2,1,15500
Apartment,Pretoria,Arcadia,1,1,1,4882
Apartment,Pretoria,"Pretoria Central",2,1,1,4453
Town-house,Pretoria,"Montana Tuine",2,1,1,6000
Apartment,Pretoria,Hatfield,2,2,2,9250
Apartment,Pretoria,Mooikloof,1,2,1,11500
Apartment,Pretoria,Brooklyn,1,2,1,13000
Apartment,Pretoria,"Menlo Park",3,1,1,8050
Apartment,Pretoria,Hatfield,2,1,6,7000
Apartment,Pretoria,Sinoville,2,1,1,8500
Apartment,Pretoria,Waterkloof,1,1,1,15000
Apartment,Pretoria,"Philip Nel Park",1,1,1,4250
Apartment,Pretoria,Annlin,1,1,2,6150
House,Pretoria,Kirkney,2,1,1,5700
House,Pretoria,Sunnyside,3,1,3,6800
House,Pretoria,"Willow Acres",3,2,1,25000
Apartment,Pretoria,Waterkloof,1,1,2,10990
House,Pretoria,"Featherwood Retirement Estate",3,2,1,14000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,12500
Apartment,Pretoria,"Mahube Valley",1,1,2,5500
Apartment,Pretoria,Hatfield,1,1,2,5500
Apartment,Pretoria,Waterkloof,2,2,3,13800
Town-house,Pretoria,Equestria,3,2,1,20000
Apartment,Pretoria,Brooklyn,3,2,2,9200
House,Pretoria,"Willow Acres",2,1,1,25000
Apartment,Pretoria,Colbyn,2,2,3,7800
Town-house,Pretoria,"Lynnwood Ridge",2,2,2,10500
House,Pretoria,"Lynnwood Glen",2,2,2,25000
Apartment,Pretoria,Sinoville,2,2,1,10400
Apartment,Pretoria,Brooklyn,2,2,1,12000
House,Pretoria,"Mooiplaats AH",2,2,2,6250
House,Pretoria,Hatfield,1,1,10,6300
House,Pretoria,Brooklyn,9,8,4,3750
Apartment,Pretoria,Villieria,2,2,2,8500
Apartment,Pretoria,Annlin,2,1,1,6100
Apartment,Pretoria,Brooklyn,1,1,1,10000
Town-house,Pretoria,"Tyger Valley",4,4,2,14000
Apartment,Pretoria,"Silver Lakes Golf Estate",4,3,2,28000
Apartment,Pretoria,Brooklyn,2,2,1,12000
Apartment,Pretoria,"Lynnwood Manor",2,1,2,10800
Apartment,Pretoria,Brooklyn,2,2,4,15000
Town-house,Pretoria,"Menlo Park",3,2,1,34000
Apartment,Pretoria,Waterkloof,1,1,2,9990
Apartment,Pretoria,Waverley,2,1,2,6500
Apartment,Pretoria,Waterkloof,1,1,1,10990
Apartment,Pretoria,Muckleneuk,5,1,2,10200
House,Pretoria,Waterkloof,3,2,2,34000
Apartment,Pretoria,"Pretoria North",2,2,1,6000
House,Pretoria,"Patryshoek AH",1,1,1,5575
House,Pretoria,"Patryshoek AH",3,2,2,13380
House,Pretoria,"Patryshoek AH",4,2,8,17840
House,Pretoria,"Philip Nel Park",2,1,1,5800
Apartment,Pretoria,Hatfield,2,2,2,10750
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,20000
Town-house,Pretoria,Eastwood,4,4,1,18500
Apartment,Pretoria,"Lombardy Estate",1,1,2,13900
Apartment,Pretoria,Hillcrest,1,1,1,8000
Apartment,Pretoria,"Menlo Park",2,2,1,7750
Apartment,Pretoria,Hatfield,1,1,1,4830
House,Pretoria,"Patryshoek AH",4,2,8,17840
Apartment,Pretoria,Kameelfontein,1,1,1,4800
Apartment,Pretoria,Menlyn,1,1,5,23000
House,Pretoria,"Menlo Park",3,4,3,36500
House,Pretoria,"Silver Lakes",3,2,2,32000
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,1,10500
House,Pretoria,"Silver Lakes Golf Estate",3,3,4,38700
Apartment,Pretoria,Arcadia,2,1,1,6200
Apartment,Pretoria,Hatfield,2,1,2,9100
Town-house,Pretoria,"Christiaanville AH",3,1,2,13200
Town-house,Pretoria,Annlin-Wes,2,2,2,7400
Town-house,Pretoria,"Christiaanville AH",3,2,1,16000
Apartment,Pretoria,"Willow Park Manor",1,1,1,8100
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,13300
Apartment,Pretoria,Sunnyside,1,1,1,2700
Town-house,Pretoria,"The Wilds",2,1,1,13000
Apartment,Pretoria,"East Lynne",2,1,1,6900
Apartment,Pretoria,"Pretoria Central",1,1,2,4100
Apartment,Pretoria,"Menlo Park",3,2,1,7750
Town-house,Pretoria,Montana,1,1,1,13250
Apartment,Pretoria,Sinoville,1,1,1,5800
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,10500
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,10500
Apartment,Pretoria,"Menlo Park",2,2,1,7750
Apartment,Pretoria,"Silver Lakes",1,1,1,8500
Apartment,Pretoria,Rietvalleirand,2,2,2,14000
House,Pretoria,"Woodhill Golf Estate",4,5,6,65000
Apartment,Pretoria,Rietvalleirand,2,2,2,14000
House,Pretoria,Montana,3,1,1,10000
Apartment,Pretoria,"Mahube Valley",1,1,1,6500
Apartment,Pretoria,"Pretoria Central",1,1,5,4200
Apartment,Pretoria,"Pretoria Central",1,1,1,4550
Apartment,Pretoria,Arcadia,1,1,1,4850
House,Pretoria,"Woodhill Golf Estate",5,5,1,65000
Apartment,Pretoria,"Weavind Park",1,1,2,5900
Apartment,Pretoria,"Willow Park Manor",2,1,4,9600
House,Pretoria,"Lotus Gardens",2,1,2,6000
House,Pretoria,Brooklyn,3,3,2,23000
Apartment,Pretoria,Sinoville,2,2,4,10400
House,Pretoria,Dorandia,4,2,3,13500
House,Pretoria,Moregloed,4,2,2,15500
Apartment,Pretoria,"Mountain View",1,1,1,4250
Apartment,Pretoria,Waterkloof,2,2,2,13000
Apartment,Pretoria,Hazeldean,2,2,1,8800
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,8350
Apartment,Pretoria,Hatfield,1,1,1,7700
House,Pretoria,Andeon,3,2,1,8500
House,Pretoria,"Gem Valley",3,2,2,6000
Apartment,Pretoria,Waverley,2,1,4,11000
Apartment,Pretoria,Mooikloof,2,2,1,9500
House,Pretoria,Waterkloof,4,2,1,38000
Apartment,Pretoria,Hazeldean,2,2,1,8800
House,Pretoria,Claremont,2,1,1,3000
Apartment,Pretoria,Hatfield,1,2,1,13000
House,Pretoria,"Boardwalk Meander",3,1,2,9950
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,3,23500
Apartment,Pretoria,Hatfield,1,1,1,6500
Apartment,Pretoria,Lynnwood,2,1,1,10130
Apartment,Pretoria,Kwaggasrand,2,1,1,5300
Apartment,Pretoria,Sunnyside,1,1,2,4700
House,Pretoria,"Savannah Country Estate",1,1,1,7500
Town-house,Pretoria,Equestria,3,2,2,22300
Apartment,Pretoria,Hatfield,3,2,2,3500
Apartment,Pretoria,Menlyn,3,1,1,20000
House,Pretoria,"Faerie Glen",1,2,1,14500
House,Pretoria,"Featherwood Retirement Estate",2,1,2,16500
Apartment,Pretoria,Hatfield,2,1,1,9500
Town-house,Pretoria,Erasmuskloof,2,2,1,15000
House,Pretoria,"Woodhill Golf Estate",3,4,3,60000
Apartment,Pretoria,"Mooikloof Glen",4,1,1,6500
House,Pretoria,Hatfield,1,5,1,3150
House,Pretoria,"Mooikloof Equestrian Estate",10,1,1,6500
Apartment,Pretoria,Brooklyn,1,2,2,14000
Apartment,Pretoria,Sinoville,2,2,2,10600
Apartment,Pretoria,Hatfield,2,2,1,10000
Apartment,Pretoria,"Lotus Gardens",2,2,2,7550
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,17000
House,Pretoria,Garsfontein,1,1,1,6200
Town-house,Pretoria,"Olympus AH",3,2,2,22000
House,Pretoria,"Waterkloof Ridge",3,2,4,35000
House,Pretoria,Garsfontein,1,1,1,6200
Apartment,Pretoria,Waterkloof,3,2,2,23000
Town-house,Pretoria,"Baileys Muckleneuk",1,1,1,8500
Apartment,Pretoria,"Menlo Park",2,2,1,14000
Apartment,Pretoria,Hatfield,2,1,2,10500
Apartment,Pretoria,"Pretoria Central",2,3,2,6800
Apartment,Pretoria,Montana,3,1,2,8900
House,Pretoria,"Silverwoods Country Estate",3,3,2,50000
House,Pretoria,"Lotus Gardens",2,1,1,3800
Town-house,Pretoria,"Menlo Park",1,1,2,15500
House,Pretoria,Rietfontein,3,2,6,5000
Apartment,Pretoria,Hillcrest,1,1,1,6400
